ID,Time,un,Fix_amb,SV,Moving,Phase,carr,x,y,z,a,b,c,layer,path
4560525_08302800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517723.8383,5036044.1374,160.6668,0.0024,0.0039,0.0046,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08302900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517724.0567,5036044.6878,160.6784,0.0023,0.0036,0.0043,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08303000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517724.3103,5036045.2081,160.6801,0.0023,0.0038,0.0044,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08303100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517724.5777,5036045.7759,160.6788,0.0041,0.0067,0.0078,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08303200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517724.8122,5036046.2974,160.6867,0.0035,0.0056,0.0066,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08303300,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517725.0488,5036046.77,160.6957,0.0024,0.0038,0.0045,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08303400,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517725.261,5036047.272,160.6763,0.0023,0.0036,0.0043,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08303500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517725.5442,5036047.7876,160.6848,0.0036,0.0058,0.0068,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08303600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517725.7777,5036048.3058,160.6987,0.0033,0.0053,0.0062,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08303700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517726.0175,5036048.8383,160.7019,0.0024,0.0039,0.0046,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08303800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517726.3065,5036049.3329,160.6995,0.003,0.0048,0.0057,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08303900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517726.5519,5036049.8891,160.689,0.0025,0.004,0.0047,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08304000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517726.8188,5036050.4561,160.6901,0.0024,0.0038,0.0045,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08304100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517727.0837,5036050.978,160.7064,0.0049,0.0079,0.0093,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08304200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517727.2908,5036051.5256,160.7313,0.0088,0.0142,0.0167,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08304300,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517727.526,5036052.1489,160.7008,0.0066,0.0106,0.0125,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08304400,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517727.7465,5036052.6655,160.7108,0.0059,0.0095,0.0112,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08304500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517727.9272,5036053.2366,160.7103,0.0088,0.0142,0.0167,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08304600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517728.1783,5036053.7661,160.7362,0.0029,0.0041,0.005,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08304700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517728.3364,5036054.3442,160.7178,0.0026,0.0037,0.0045,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08304800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517728.5939,5036054.9453,160.7279,0.0024,0.0034,0.0041,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08304900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517728.8349,5036055.551,160.7409,0.0019,0.0027,0.0033,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08305000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517728.9711,5036056.1224,160.7441,0.0024,0.0035,0.0042,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08305100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517729.1504,5036056.7207,160.7394,0.0034,0.005,0.006,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08305200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517729.3074,5036057.3146,160.7283,0.0021,0.0029,0.0036,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08305300,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517729.4579,5036057.9118,160.7492,0.0036,0.0052,0.0063,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08305400,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517729.6285,5036058.4949,160.7513,0.0023,0.0034,0.0041,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08305500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517729.7301,5036059.0544,160.7387,0.0037,0.0053,0.0064,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08305600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517729.8384,5036059.5992,160.7463,0.0054,0.0078,0.0095,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08305700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517729.9459,5036060.1715,160.7471,0.0021,0.0029,0.0036,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08305800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517730.0202,5036060.7737,160.7449,0.0042,0.006,0.0074,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08305900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517730.1903,5036061.404,160.7735,0.004,0.0057,0.007,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08310000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517730.3673,5036062.0131,160.7817,0.0042,0.0061,0.0074,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08310100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517730.4835,5036062.5634,160.7854,0.0063,0.0091,0.0111,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08310200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517730.6221,5036063.2605,160.7567,0.0042,0.0056,0.007,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08310300,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517730.7783,5036063.9018,160.7824,0.0049,0.0065,0.0081,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08310400,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517730.871,5036064.5603,160.7693,0.006,0.0081,0.01,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08310500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.0396,5036065.2698,160.7898,0.0061,0.0081,0.0101,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08310600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.2196,5036065.9508,160.7934,0.0046,0.0062,0.0077,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08310700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.3458,5036066.6627,160.7758,0.0041,0.0055,0.0068,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08310800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.4184,5036067.3073,160.81,0.0106,0.0168,0.0199,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08310900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.5543,5036067.9645,160.8165,0.0133,0.0211,0.0249,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08311000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.6704,5036068.6996,160.8114,0.0095,0.015,0.0178,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08311100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.7594,5036069.4109,160.807,0.0054,0.0085,0.0101,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08311200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.91,5036070.0989,160.8272,0.0035,0.0055,0.0065,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08311300,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517732.0362,5036070.8213,160.8307,0.0113,0.0179,0.0211,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08311400,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517732.0856,5036071.5317,160.8168,0.0035,0.0055,0.0065,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08311500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517732.2672,5036072.2467,160.8014,0.0035,0.0059,0.0068,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08311600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517732.3848,5036072.9688,160.8269,0.003,0.005,0.0058,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08311700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517732.3974,5036073.713,160.8511,0.0043,0.0073,0.0085,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08311800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517732.4497,5036074.5006,160.8001,0.0035,0.0059,0.0069,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08311900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517732.5765,5036075.1704,160.8133,0.0044,0.0074,0.0087,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08312000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517732.6994,5036075.8746,160.8443,0.002,0.0034,0.0039,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08312100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517732.7666,5036076.4865,160.862,0.0027,0.0045,0.0052,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
4560525_08312200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517732.5681,5036076.9646,160.845,0.0026,0.0044,0.0051,g1-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g1-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:4326&spatialIndex=no&subsetIndex=no&watchFile=no"
